amount,account_age,transaction_count,fraud
1962.625423680315,115,13,0
1670.6313268960707,218,62,0
9165.726619643987,649,91,0
3285.1036065118406,106,84,0
3727.1017270793304,691,97,0
7600.6383476996,528,96,0
3394.8465894038454,472,8,0
9521.103841923637,754,56,0
7381.898412298015,846,93,0
5978.318133308466,893,83,0
8810.142653842076,387,70,0
505.5630244113327,226,44,0
2578.0562949701953,481,60,0
4655.712978866891,754,41,0
2277.515609320495,408,21,0
7441.6128211484975,457,86,0
9192.888230226714,653,42,0
4243.463498109924,898,74,0
3427.9046751178307,711,74,0
9615.891814054286,624,29,0
4454.075803947133,639,80,0
4895.593520488339,21,65,0
3522.9822246956346,659,17,0
9096.389245391263,601,30,0
5693.865277985689,815,26,0
7624.124125944631,918,53,0
8119.949116325355,203,19,0
3425.0719287534093,417,53,0
4342.606369890596,416,85,0
8486.233026318583,448,17,0
3638.9209632413445,512,46,0
7941.411983183994,85,85,1
9410.513302518626,167,53,0
6235.87162694939,384,64,0
7418.85660164437,468,45,0
8052.922147290938,72,49,1
8451.94609247746,810,19,0
3956.5828451893917,997,71,0
522.1219571682217,521,81,0
4024.743949655028,793,65,0
6740.824735543057,473,37,0
4509.0003539501195,993,70,0
7492.1418770953815,258,26,0
3576.254470391952,275,2,0
6351.093969629255,750,59,0
1872.333850491206,20,96,0
7496.20067208312,490,5,0
5461.5027284421285,745,37,0
2048.60324158054,490,31,0
2926.1926232430947,733,76,0
7488.600998732505,326,99,0
4831.186344258592,529,94,0
2168.1540895267913,892,48,0
9673.039191799273,89,6,1
7154.0989479707105,486,15,0
9571.776977072563,708,15,0
4276.779403149829,350,61,0
4756.252403510288,84,16,0
8980.57260968834,387,20,0
5255.242909051392,87,77,0
7075.716329937615,307,44,0
2529.2070461803446,850,42,0
4472.797422339379,154,46,0
1243.2641594454476,440,95,0
2067.740558410847,740,34,0
19.42471852363456,960,64,0
402.25786597011574,264,29,0
9773.065393537523,977,3,0
2431.1134144162556,735,9,0
6636.47398794498,421,75,0
8392.605991008119,493,75,0
5511.097987773277,633,25,0
1539.9135558387225,993,86,0
7283.883208988302,411,42,0
6006.511586894835,173,46,0
7315.193387580277,4,73,1
7699.768762342301,854,84,0
9754.349573170604,640,59,0
5739.897167466833,986,21,0
3422.994715779112,992,74,0
6488.160923433368,472,22,0
693.722685333835,110,29,0
8974.999210032647,867,63,0
1202.6163032685859,37,73,0
3285.149950479324,992,61,0
8159.296352454948,583,64,0
5977.150659523812,801,69,0
